"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
46092888997,1181;2;0;1;79;;;;;;;;;"11/03/2026 21:20:09";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093777473,3333;2;1;1;79;;;;;;;;;"12/03/2026 18:39:34";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093777531,2037;2;0;1;79;;;;;;;;;"12/03/2026 18:39:39";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093777542,7894;2;1;1;79;;;;;;;;;"12/03/2026 18:39:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093777565,9259;2;0;1;79;;;;;;;;;"12/03/2026 18:39:42";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093777820,544;2;1;1;79;;;;;;;;;"12/03/2026 18:40:04";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093779070,5671;2;0;1;79;;;;;;;;;"12/03/2026 18:41:52";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093863411,2269;2;1;1;79;;;;;;;;;"12/03/2026 20:43:19";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46093866270,0347;2;0;1;79;;;;;;;;;"12/03/2026 20:47:26";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094372649,8148;2;1;1;63;;;;;;;;;"13/03/2026 08:56:37";"Low water pressure in the network - alarm";"HMI_Connection_1"
46094373089,6296;2;0;1;63;;;;;;;;;"13/03/2026 08:57:15";"Low water pressure in the network - alarm";"HMI_Connection_1"
46094525520,8912;2;1;1;79;;;;;;;;;"13/03/2026 12:36:45";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094526678,3102;2;0;1;79;;;;;;;;;"13/03/2026 12:38:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094532083,4606;2;1;1;63;;;;;;;;;"13/03/2026 12:46:12";"Low water pressure in the network - alarm";"HMI_Connection_1"
46094532129,7454;2;0;1;63;;;;;;;;;"13/03/2026 12:46:16";"Low water pressure in the network - alarm";"HMI_Connection_1"
46094782211,8403;2;1;1;79;;;;;;;;;"13/03/2026 18:46:23";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094782362,2917;2;0;1;79;;;;;;;;;"13/03/2026 18:46:36";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094836348,831;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"13/03/2026 20:04:21";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46094836716,875;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"13/03/2026 20:04:52";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46094831773,1175;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"13/03/2026 19:57:45";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46094831884,8534;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"13/03/2026 19:57:55";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46094910154,8032;2;1;1;79;;;;;;;;;"13/03/2026 21:50:37";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094910941,8634;2;0;1;79;;;;;;;;;"13/03/2026 21:51:45";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46094959252,2569;2;1;1;105;;;;;;;;;"13/03/2026 23:01:19";"Alarm problem with machine room";"HMI_Connection_1"
46094961520,787;2;0;1;105;;;;;;;;;"13/03/2026 23:04:35";"Alarm problem with machine room";"HMI_Connection_1"
46094961914,3171;2;1;1;105;;;;;;;;;"13/03/2026 23:05:09";"Alarm problem with machine room";"HMI_Connection_1"
46094984171,3542;2;0;1;105;;;;;;;;;"13/03/2026 23:37:12";"Alarm problem with machine room";"HMI_Connection_1"
46095604880,1157;2;1;1;63;;;;;;;;;"14/03/2026 14:31:02";"Low water pressure in the network - alarm";"HMI_Connection_1"
46095605076,8866;2;0;1;63;;;;;;;;;"14/03/2026 14:31:19";"Low water pressure in the network - alarm";"HMI_Connection_1"
46095776200,3588;2;1;1;79;;;;;;;;;"14/03/2026 18:37:44";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095776466,5509;2;0;1;79;;;;;;;;;"14/03/2026 18:38:07";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095823191,331;2;1;1;38;;;;;;;;;"14/03/2026 19:45:24";"Man in tunnel lower door general";"HMI_Connection_1"
46095823330,2315;2;0;1;38;;;;;;;;;"14/03/2026 19:45:36";"Man in tunnel lower door general";"HMI_Connection_1"
46095834649,7222;2;1;1;79;;;;;;;;;"14/03/2026 20:01:54";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095835089,5255;2;0;1;79;;;;;;;;;"14/03/2026 20:02:32";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095835158,9699;2;1;1;79;;;;;;;;;"14/03/2026 20:02:38";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095835413,6111;2;0;1;79;;;;;;;;;"14/03/2026 20:03:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095835425,1852;2;1;1;79;;;;;;;;;"14/03/2026 20:03:01";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095837161,2963;2;0;1;79;;;;;;;;;"14/03/2026 20:05:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46095920576,0532;2;1;1;63;;;;;;;;;"14/03/2026 22:05:38";"Low water pressure in the network - alarm";"HMI_Connection_1"
46095932590,0116;2;0;1;63;;;;;;;;;"14/03/2026 22:22:56";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096162880,5093;2;1;1;63;;;;;;;;;"15/03/2026 03:54:33";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096162961,5278;2;0;1;63;;;;;;;;;"15/03/2026 03:54:40";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096241839,2477;2;1;1;63;;;;;;;;;"15/03/2026 05:48:15";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096241943,4259;2;0;1;63;;;;;;;;;"15/03/2026 05:48:24";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096243297,5926;2;1;1;63;;;;;;;;;"15/03/2026 05:50:21";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096243413,3333;2;0;1;63;;;;;;;;;"15/03/2026 05:50:31";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096254501,3542;2;1;1;63;;;;;;;;;"15/03/2026 06:06:29";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096254547,6505;2;0;1;63;;;;;;;;;"15/03/2026 06:06:33";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096255786,0764;2;1;1;63;;;;;;;;;"15/03/2026 06:08:20";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096255901,8287;2;0;1;63;;;;;;;;;"15/03/2026 06:08:30";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096580208,9583;2;1;1;63;;;;;;;;;"15/03/2026 13:55:30";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096592176,6088;2;0;1;63;;;;;;;;;"15/03/2026 14:12:44";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096592419,6644;2;1;1;63;;;;;;;;;"15/03/2026 14:13:05";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096592616,412;2;0;1;63;;;;;;;;;"15/03/2026 14:13:22";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096592859,4792;2;1;1;63;;;;;;;;;"15/03/2026 14:13:43";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096593079,3866;2;0;1;63;;;;;;;;;"15/03/2026 14:14:02";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096593310,8681;2;1;1;63;;;;;;;;;"15/03/2026 14:14:22";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096593542,338;2;0;1;63;;;;;;;;;"15/03/2026 14:14:42";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096593704,3981;2;1;1;63;;;;;;;;;"15/03/2026 14:14:56";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096637778,6574;2;0;1;63;;;;;;;;;"15/03/2026 15:18:24";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096637929,1204;2;1;1;63;;;;;;;;;"15/03/2026 15:18:37";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096642732,3727;2;0;1;63;;;;;;;;;"15/03/2026 15:25:32";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096642882,8356;2;1;1;63;;;;;;;;;"15/03/2026 15:25:45";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096643091,1806;2;0;1;63;;;;;;;;;"15/03/2026 15:26:03";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096643253,2176;2;1;1;63;;;;;;;;;"15/03/2026 15:26:17";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096643449,9653;2;0;1;63;;;;;;;;;"15/03/2026 15:26:34";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096643623,588;2;1;1;63;;;;;;;;;"15/03/2026 15:26:49";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096643843,507;2;0;1;63;;;;;;;;;"15/03/2026 15:27:08";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096644005,5324;2;1;1;63;;;;;;;;;"15/03/2026 15:27:22";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096663600,5208;2;0;1;63;;;;;;;;;"15/03/2026 15:55:35";"Low water pressure in the network - alarm";"HMI_Connection_1"
46096837418,588;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"15/03/2026 20:05:53";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46096837687,8704;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"15/03/2026 20:06:16";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46096832718,2113;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"15/03/2026 19:59:07";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46096832845,2889;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"15/03/2026 19:59:18";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46097251706,2384;2;1;1;63;;;;;;;;;"16/03/2026 06:02:27";"Low water pressure in the network - alarm";"HMI_Connection_1"
46097251740,9375;2;0;1;63;;;;;;;;;"16/03/2026 06:02:30";"Low water pressure in the network - alarm";"HMI_Connection_1"
46097818305,7986;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"16/03/2026 19:38:22";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46097818647,1181;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"16/03/2026 19:38:51";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46097813630,5441;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"16/03/2026 19:31:38";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46097813765,7928;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"16/03/2026 19:31:49";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46098712030,8218;2;1;1;63;;;;;;;;;"17/03/2026 17:05:19";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098712065,544;2;0;1;63;;;;;;;;;"17/03/2026 17:05:22";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098713222,9514;2;1;1;63;;;;;;;;;"17/03/2026 17:07:02";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098713246,088;2;0;1;63;;;;;;;;;"17/03/2026 17:07:04";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098713674,3403;2;1;1;63;;;;;;;;;"17/03/2026 17:07:41";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098713720,6366;2;0;1;63;;;;;;;;;"17/03/2026 17:07:45";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098724912,8009;2;1;1;63;;;;;;;;;"17/03/2026 17:23:52";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098747609,6296;2;0;1;63;;;;;;;;;"17/03/2026 17:56:33";"Low water pressure in the network - alarm";"HMI_Connection_1"
46098843258,1829;2;1;1;39;;;;;;;;;"17/03/2026 20:14:18";"Emergency stop";"HMI_Connection_1"
46098843269,7569;2;0;1;39;;;;;;;;;"17/03/2026 20:14:19";"Emergency stop";"HMI_Connection_1"
46098861499,0162;2;1;1;26;;;;;;;;;"17/03/2026 20:40:34";"Pulsator position sensor failure";"HMI_Connection_1"
46098861510,5787;2;1;1;96;;;;;;;;;"17/03/2026 20:40:35";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46098861603,1597;2;0;1;26;;;;;;;;;"17/03/2026 20:40:43";"Pulsator position sensor failure";"HMI_Connection_1"
46098861603,1597;2;0;1;96;;;;;;;;;"17/03/2026 20:40:43";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46098861927,7546;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"17/03/2026 20:41:11";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46099408149,8958;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"18/03/2026 09:47:44";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46099403118,5327;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"18/03/2026 09:40:29";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46099403245,2491;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"18/03/2026 09:40:40";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46099414075,9259;2;1;1;26;;;;;;;;;"18/03/2026 09:56:16";"Pulsator position sensor failure";"HMI_Connection_1"
46099415025;2;1;1;96;;;;;;;;;"18/03/2026 09:57:38";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46099415059,7222;2;0;1;26;;;;;;;;;"18/03/2026 09:57:41";"Pulsator position sensor failure";"HMI_Connection_1"
46099415059,7222;2;0;1;96;;;;;;;;;"18/03/2026 09:57:41";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46099464863,1944;2;1;1;26;;;;;;;;;"18/03/2026 11:09:24";"Pulsator position sensor failure";"HMI_Connection_1"
46099464909,4907;2;0;1;26;;;;;;;;;"18/03/2026 11:09:28";"Pulsator position sensor failure";"HMI_Connection_1"
46099466090,0463;2;1;1;26;;;;;;;;;"18/03/2026 11:11:10";"Pulsator position sensor failure";"HMI_Connection_1"
46099466090,0463;2;1;1;96;;;;;;;;;"18/03/2026 11:11:10";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46099466124,7801;2;0;1;26;;;;;;;;;"18/03/2026 11:11:13";"Pulsator position sensor failure";"HMI_Connection_1"
46099466124,7801;2;0;1;96;;;;;;;;;"18/03/2026 11:11:13";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46099467039,7685;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"18/03/2026 11:12:32";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46099479263,5069;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"18/03/2026 11:30:08";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46099474196,077;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"18/03/2026 11:22:51";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46099474347,6746;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"18/03/2026 11:23:04";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46099824948,0671;2;1;1;39;;;;;;;;;"18/03/2026 19:47:56";"Emergency stop";"HMI_Connection_1"
46099825191,1227;2;0;1;39;;;;;;;;;"18/03/2026 19:48:17";"Emergency stop";"HMI_Connection_1"
46099825621,1921;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"18/03/2026 19:48:54";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105382257,5116;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 09:10:27";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105377219,6605;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"24/03/2026 09:03:12";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105377349,6664;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"24/03/2026 09:03:23";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105383494,2361;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 09:12:14";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105385446,794;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 09:15:03";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105380391,8905;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"24/03/2026 09:07:46";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105380542,0273;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"24/03/2026 09:07:59";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105386687,1065;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 09:16:50";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105415762,1412;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 09:58:42";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105410712,8943;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"24/03/2026 09:51:26";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105410863,1088;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"24/03/2026 09:51:39";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105416571,2963;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 09:59:52";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105548632,0718;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"24/03/2026 13:10:02";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46105543571,4142;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"24/03/2026 13:02:45";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46105543734,2759;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"24/03/2026 13:02:59";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
